sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns
1031,3d3a493d,3f100000,3c343958,3f2624dd,3f25f698,648,144958
1032,3d39628d,3f100000,3c343958,3f25e354,3f25dd4c,648,144667
1033,3d3890d6,3f100000,3c23d70a,3f25e354,3f25d80e,648,144375
1034,3d37aa26,3f100000,3c343958,3f25e354,3f25b984,647,144375
1035,3d36d86f,3f100000,3c23d70a,3f25a1cb,3f25adb8,647,144959
1036,3d3606b8,3f100000,3c23d70a,3f25a1cb,3f259cae,647,144667
1037,3d353501,3f100000,3c23d70a,3f25a1cb,3f258ba4,647,144667
1038,3d346349,3f100000,3c23d70a,3f25a1cb,3f257a99,646,144666
1039,3d339192,3f100000,3c23d70a,3f256042,3f256301,646,145542
1040,3d32d4d4,3f100000,3c1374bc,3f256042,3f255f78,646,145250
1041,3d32031d,3f100000,3c23d70a,3f256042,3f2542a1,646,144667
1042,3d313166,3f100000,3c23d70a,3f256042,3f253197,645,144667
1043,3d3074a7,3f100000,3c1374bc,3f251eb8,3f25277f,645,144959
1044,3d2fb7e9,3f100000,3c1374bc,3f251eb8,3f25182a,645,145250
1045,3d2efb2b,3f100000,3c1374bc,3f251eb8,3f2508d4,645,144666
1046,3d2e3e6c,3f100000,3c1374bc,3f251eb8,3f24f97e,644,174416
1047,3d2d81ae,3f100000,3c1374bc,3f24dd2f,3f24e39b,644,180250
1048,3d2cc4f0,3f100000,3c1374bc,3f24dd2f,3f24d445,644,170625
1049,3d2c0831,3f100000,3c1374bc,3f24dd2f,3f24c4ef,644,145250
1050,3d2b606b,3f100000,3c03126f,3f24dd2f,3f24c31a,644,144667
1051,3d2aa3ad,3f100000,3c1374bc,3f24dd2f,3f24a7f8,643,144958
1052,3d29fbe7,3f100000,3c03126f,3f249ba6,3f249f94,643,145834
1053,3d293f29,3f100000,3c1374bc,3f249ba6,3f248472,643,144083
1054,3d289763,3f100000,3c03126f,3f249ba6,3f24829d,643,144958
1055,3d27ef9e,3f100000,3c03126f,3f249ba6,3f2474fb,642,144666
1056,3d2747d8,3f100000,3c03126f,3f245a1d,3f2460cb,642,144958
1057,3d26a012,3f100000,3c03126f,3f245a1d,3f24532a,642,144375
1058,3d25f84d,3f100000,3c03126f,3f245a1d,3f244588,642,146417
1059,3d255087,3f100000,3c03126f,3f245a1d,3f2437e6,641,144667
1060,3d24a8c1,3f100000,3c03126f,3f241893,3f2423b8,641,145542
1061,3d2415f4,3f100000,3be56042,3f241893,3f242396,641,144375
1062,3d236e2f,3f100000,3c03126f,3f241893,3f240a29,641,145250
1063,3d22db62,3f100000,3be56042,3f241893,3f240a07,641,144958
1064,3d22339c,3f100000,3c03126f,3f241893,3f23f099,640,145542
1065,3d21a0cf,3f100000,3be56042,3f23d70a,3f23e9ea,640,145250
1066,3d210e02,3f100000,3be56042,3f23d70a,3f23ddfd,640,145250
1067,3d207b35,3f100000,3be56042,3f23d70a,3f23d20f,640,145833
1068,3d1fe868,3f100000,3be56042,3f23d70a,3f23c622,640,144375
1069,3d1f559b,3f100000,3be56042,3f23d70a,3f23ba34,640,144667
1070,3d1ec2ce,3f100000,3be56042,3f23d70a,3f23ae47,639,145250
1071,3d1e44fa,3f100000,3bc49ba6,3f239581,3f23a94b,639,144958
1072,3d1db22d,3f100000,3be56042,3f239581,3f239192,639,143500
1073,3d1d1f60,3f100000,3be56042,3f239581,3f2385a5,639,145542
1074,3d1ca18c,3f100000,3bc49ba6,3f239581,3f238737,639,144958
1075,3d1c0ebf,3f100000,3be56042,3f239581,3f236f7e,638,144959
1076,3d1b90eb,3f100000,3bc49ba6,3f2353f8,3f236a83,638,144083
1077,3d1b1316,3f100000,3bc49ba6,3f2353f8,3f236049,638,145833
1078,3d1a8049,3f100000,3be56042,3f2353f8,3f234890,638,145250
1079,3d1a0275,3f100000,3bc49ba6,3f2353f8,3f234a23,638,144667
1080,3d1984a1,3f100000,3bc49ba6,3f2353f8,3f233fe9,638,144958
1081,3d1906cd,3f100000,3bc49ba6,3f2353f8,3f2335b0,638,144959
1082,3d1888f8,3f100000,3bc49ba6,3f2353f8,3f232b77,637,145542
1083,3d180b24,3f100000,3bc49ba6,3f23126f,3f231ab1,637,144666
1084,3d178d50,3f100000,3bc49ba6,3f23126f,3f231077,637,144958
1085,3d170f7c,3f100000,3bc49ba6,3f23126f,3f23063e,637,144375
1086,3d16a6a0,3f100000,3ba3d70a,3f23126f,3f230985,637,144083
1087,3d1628cc,3f100000,3bc49ba6,3f23126f,3f22f380,637,144667
1088,3d15aaf8,3f100000,3bc49ba6,3f23126f,3f22e947,636,144375
1089,3d15421c,3f100000,3ba3d70a,3f22d0e5,3f22e600,636,144958
1090,3d14d940,3f100000,3ba3d70a,3f22d0e5,3f22dd7b,636,143500
1091,3d145b6c,3f100000,3bc49ba6,3f22d0e5,3f22c775,636,144375
1092,3d13f291,3f100000,3ba3d70a,3f22d0e5,3f22cabc,636,145833
1093,3d1389b5,3f100000,3ba3d70a,3f22d0e5,3f22c237,636,145250
1094,3d130be1,3f100000,3bc49ba6,3f22d0e5,3f22ac32,635,144958
1095,3d12a305,3f100000,3ba3d70a,3f228f5c,3f22a8eb,635,145833
1096,3d123a2a,3f100000,3ba3d70a,3f228f5c,3f22a066,635,144958
1097,3d11d14e,3f100000,3ba3d70a,3f228f5c,3f2297e1,635,145250
1098,3d116873,3f100000,3ba3d70a,3f228f5c,3f228f5c,635,144958
1099,3d111490,3f100000,3b83126f,3f228f5c,3f229456,635,144958
1100,3d10abb4,3f100000,3ba3d70a,3f228f5c,3f228006,635,144084
1101,3d1042d9,3f100000,3ba3d70a,3f228f5c,3f227781,635,145250
1102,3d0fd9fd,3f100000,3ba3d70a,3f228f5c,3f226efc,635,144959
1103,3d0f7122,3f100000,3ba3d70a,3f228f5c,3f226677,634,144666
1104,3d0f1d3f,3f100000,3b83126f,3f224dd3,3f2264e4,634,145250
1105,3d0eb463,3f100000,3ba3d70a,3f224dd3,3f225094,634,144375
1106,3d0e6080,3f100000,3b83126f,3f224dd3,3f22558e,634,144083
1107,3d0df7a5,3f100000,3ba3d70a,3f224dd3,3f22413e,634,144375
1108,3d0da3c2,3f100000,3b83126f,3f224dd3,3f224638,634,143792
1109,3d0d3ae7,3f100000,3ba3d70a,3f224dd3,3f2231e8,634,144375
1110,3d0ce704,3f100000,3b83126f,3f224dd3,3f2236e2,634,144375
1111,3d0c7e28,3f100000,3ba3d70a,3f224dd3,3f222292,633,144083
1112,3d0c2a45,3f100000,3b83126f,3f220c4a,3f2220ff,633,144375
1113,3d0bd662,3f100000,3b83126f,3f220c4a,3f221a2e,633,144959
1114,3d0b8280,3f100000,3b83126f,3f220c4a,3f22135d,633,144375
1115,3d0b2e9d,3f100000,3b83126f,3f220c4a,3f220c8c,633,144375
1116,3d0adaba,3f100000,3b83126f,3f220c4a,3f2205bb,633,144667
1117,3d0a86d7,3f100000,3b83126f,3f220c4a,3f21feea,633,144083
1118,3d0a32f4,3f100000,3b83126f,3f220c4a,3f21f81a,633,144958
1119,3d09df11,3f100000,3b83126f,3f220c4a,3f21f149,633,144958
1120,3d098b2f,3f100000,3b83126f,3f220c4a,3f21ea78,632,144375
1121,3d09374c,3f100000,3b83126f,3f21cac1,3f21dd19,632,144958
1122,3d08f862,3f100000,3b449ba6,3f21cac1,3f21e3c8,632,144958
1123,3d08a47f,3f100000,3b83126f,3f21cac1,3f21d12c,632,144667
1124,3d086595,3f100000,3b449ba6,3f21cac1,3f21d7db,632,144666
1125,3d0811b2,3f100000,3b83126f,3f21cac1,3f21c53e,632,144667
1126,3d07bdcf,3f100000,3b83126f,3f21cac1,3f21be6d,632,144958
1127,3d077ee5,3f100000,3b449ba6,3f21cac1,3f21c51d,632,144375
1128,3d072b02,3f100000,3b83126f,3f21cac1,3f21b280,632,144667
1129,3d06ec18,3f100000,3b449ba6,3f21cac1,3f21b92f,632,143792
1130,3d069835,3f100000,3b83126f,3f21cac1,3f21a692,631,144083
1131,3d06594b,3f100000,3b449ba6,3f218937,3f21a6b4,631,144084
1132,3d061a61,3f100000,3b449ba6,3f218937,3f21a197,631,145250
1133,3d05c67e,3f100000,3b83126f,3f218937,3f218efa,631,144959
1134,3d058794,3f100000,3b449ba6,3f218937,3f2195aa,631,145250
1135,3d0548aa,3f100000,3b449ba6,3f218937,3f21908d,631,143792
1136,3d0509c0,3f100000,3b449ba6,3f218937,3f218b71,631,144958
1137,3d04cad5,3f100000,3b449ba6,3f218937,3f218654,631,144084
1138,3d0476f3,3f100000,3b83126f,3f218937,3f2173b7,631,144084
1139,3d043809,3f100000,3b449ba6,3f218937,3f217a66,631,144375
1140,3d03f91e,3f100000,3b449ba6,3f218937,3f21754a,631,144666
1141,3d03ba34,3f100000,3b449ba6,3f218937,3f21702d,631,144958
1142,3d037b4a,3f100000,3b449ba6,3f218937,3f216b11,631,144666
1143,3d033c60,3f100000,3b449ba6,3f218937,3f2165f4,630,144958
1144,3d02fd76,3f100000,3b449ba6,3f2147ae,3f215a4a,630,144375
1145,3d02be8c,3f100000,3b449ba6,3f2147ae,3f21552e,630,144958
1146,3d027fa2,3f100000,3b449ba6,3f2147ae,3f215011,630,144667
1147,3d0255b0,3f100000,3b03126f,3f2147ae,3f215875,630,144375
1148,3d0216c6,3f100000,3b449ba6,3f2147ae,3f21478c,630,143500
1149,3d01d7dc,3f100000,3b449ba6,3f2147ae,3f21426f,630,144084
1150,3d0198f2,3f100000,3b449ba6,3f2147ae,3f213d53,630,144083
1151,3d016f00,3f100000,3b03126f,3f2147ae,3f2145b6,630,145250
1152,3d013016,3f100000,3b449ba6,3f2147ae,3f2134ce,630,144083
1153,3d00f12c,3f100000,3b449ba6,3f2147ae,3f212fb1,630,144375
1154,3d00b242,3f100000,3b449ba6,3f2147ae,3f212a95,630,144667
1155,3d008851,3f100000,3b03126f,3f2147ae,3f2132f8,630,144958
1156,3d004966,3f100000,3b449ba6,3f2147ae,3f21220f,629,144375
1157,3d001f75,3f100000,3b03126f,3f210625,3f2123e5,629,144958
1158,3cffc116,3f100000,3b449ba6,3f210625,3f2112fc,629,143791
1159,3cff6d33,3f100000,3b03126f,3f210625,3f211b60,629,144375
1160,3cff1950,3f100000,3b03126f,3f210625,3f2117f8,629,144083
1161,3cfe9b7c,3f100000,3b449ba6,3f210625,3f21070f,629,144375
1162,3cfe4799,3f100000,3b03126f,3f210625,3f210f73,629,144084
1163,3cfdf3b6,3f100000,3b03126f,3f210625,3f210c0a,629,144667
1164,3cfd75e2,3f100000,3b449ba6,3f210625,3f20fb22,629,144084
1165,3cfd21ff,3f100000,3b03126f,3f210625,3f210385,629,143792
1166,3cfcce1c,3f100000,3b03126f,3f210625,3f21001d,629,144666
1167,3cfc5048,3f100000,3b449ba6,3f210625,3f20ef34,629,143791
1168,3cfbfc65,3f100000,3b03126f,3f210625,3f20f798,629,143791
1169,3cfba882,3f100000,3b03126f,3f210625,3f20f42f,629,145250
1170,3cfb54a0,3f100000,3b03126f,3f210625,3f20f0c7,629,145542
1171,3cfad6cb,3f100000,3b449ba6,3f210625,3f20dfde,628,143791
1172,3cfa82e8,3f100000,3b03126f,3f20c49c,3f20e1b4,628,144084
1173,3cfa2f06,3f100000,3b03126f,3f20c49c,3f20de4b,628,145833
1174,3cf9db23,3f100000,3b03126f,3f20c49c,3f20dae3,628,144084
1175,3cf9b131,3f100000,3a83126f,3f20c49c,3f20e4fb,628,144667
1176,3cf95d4f,3f100000,3b03126f,3f20c49c,3f20d5c6,628,143792
1177,3cf9096c,3f100000,3b03126f,3f20c49c,3f20d25e,628,145250
1178,3cf8b589,3f100000,3b03126f,3f20c49c,3f20cef5,628,144666
1179,3cf861a6,3f100000,3b03126f,3f20c49c,3f20cb8d,628,144375
1180,3cf80dc3,3f100000,3b03126f,3f20c49c,3f20c825,628,144667
1181,3cf7b9e0,3f100000,3b03126f,3f20c49c,3f20c4bc,628,144667
1182,3cf765fe,3f100000,3b03126f,3f20c49c,3f20c154,628,145542
1183,3cf7121b,3f100000,3b03126f,3f20c49c,3f20bdeb,628,144083
1184,3cf6be38,3f100000,3b03126f,3f20c49c,3f20ba83,628,171209
1185,3cf69446,3f100000,3a83126f,3f20c49c,3f20c49b,628,165958
1186,3cf64064,3f100000,3b03126f,3f20c49c,3f20b566,628,145250
1187,3cf5ec81,3f100000,3b03126f,3f20c49c,3f20b1fe,628,145250
1188,3cf5989e,3f100000,3b03126f,3f20c49c,3f20ae96,628,169750
1189,3cf544bb,3f100000,3b03126f,3f20c49c,3f20ab2d,628,172375
1190,3cf4f0d8,3f100000,3b03126f,3f20c49c,3f20a7c5,628,147292
1191,3cf49cf5,3f100000,3b03126f,3f20c49c,3f20a45c,628,144667
1192,3cf47304,3f100000,3a83126f,3f20c49c,3f20ae74,628,144667
1193,3cf41f21,3f100000,3b03126f,3f20c49c,3f209f40,627,144958
1194,3cf3cb3e,3f100000,3b03126f,3f208312,3f209549,627,144667
1195,3cf3a14d,3f100000,3a83126f,3f208312,3f209f61,627,144375
1196,3cf34d6a,3f100000,3b03126f,3f208312,3f20902d,627,144959
1197,3cf32379,3f100000,3a83126f,3f208312,3f209a44,627,143792
1198,3cf2cf96,3f100000,3b03126f,3f208312,3f208b10,627,144084
1199,3cf2a5a4,3f100000,3a83126f,3f208312,3f209528,627,144667
1200,3cf251c2,3f100000,3b03126f,3f208312,3f2085f3,627,145250
1201,be8a771d,3ec00000,3a83126f,3f208312,3e91d14e,285,145833
1202,be8980b2,3ec00000,bdc08312,3e91eb85,3e898b2f,269,146125
1203,be887d2c,3ec00000,bdcac083,3e89ba5e,3e89b131,269,144959
1204,be877c46,3ec00000,bdc8b439,3e89ba5e,3e8a1a0c,270,145541
1205,be867dfe,3ec00000,bdc6a7f0,3e8a3d71,3e8a8eb5,271,144959
1206,be857fb7,3ec00000,bdc6a7f0,3e8ac083,3e8b1af4,272,144959
1207,be84840e,3ec00000,bdc49ba6,3e8b4396,3e8b8e4c,273,144667
1208,be838b05,3ec00000,bdc28f5c,3e8bc6a8,3e8c0054,273,144375
1209,be8291fb,3ec00000,bdc28f5c,3e8bc6a8,3e8c7cd9,274,144958
1210,be819b91,3ec00000,bdc08312,3e8c49ba,3e8ced91,275,144083
1211,be80a527,3ec00000,bdc08312,3e8ccccd,3e8d75e2,276,145541
1212,be7f62b7,3ec00000,bdbe76c9,3e8d4fdf,3e8de54b,277,144958
1213,be7d805e,3ec00000,bdbc6a7f,3e8dd2f2,3e8e5365,278,144667
1214,be7b9e06,3ec00000,bdbc6a7f,3e8e5604,3e8ed917,279,145834
1215,be79c0ec,3ec00000,bdba5e35,3e8ed917,3e8f45e1,280,144667
1216,be77e910,3ec00000,bdb851ec,3e8f5c29,3e8fb15c,281,144666
1217,be761134,3ec00000,bdb851ec,3e8fdf3b,3e90346e,282,144375
1218,be743e96,3ec00000,bdb645a2,3e90624e,3e909e99,282,144667
1219,be726bf8,3ec00000,bdb645a2,3e90624e,3e911341,283,144958
1220,be709e99,3ec00000,bdb43958,3e90e560,3e917c1b,284,144375
1221,be6ed677,3ec00000,bdb22d0e,3e916873,3e91e3a8,285,145250
1222,be6d0e56,3ec00000,bdb22d0e,3e91eb85,3e9262cc,286,143791
1223,be6b4b73,3ec00000,bdb020c5,3e926e98,3e92c908,287,145250
1224,be698890,3ec00000,bdb020c5,3e92f1aa,3e9346dc,288,144667
1225,be67caea,3ec00000,bdae147b,3e9374bc,3e93abca,288,144375
1226,be660d45,3ec00000,bdae147b,3e9374bc,3e941b33,289,176459
1227,be6454de,3ec00000,bdac0831,3e93f7cf,3e947ed0,290,177916
1228,be62a1b6,3ec00000,bda9fbe7,3e947ae1,3e94e11e,291,170042
1229,be60ee8d,3ec00000,bda9fbe7,3e94fdf4,3e955b03,292,144959
1230,be5f40a3,3ec00000,bda7ef9e,3e958106,3e95bc02,292,144375
1231,be5d92b8,3ec00000,bda7ef9e,3e958106,3e96277c,293,143792
1232,be5bea0c,3ec00000,bda5e354,3e960419,3e96872b,294,142916
1233,be5a415f,3ec00000,bda5e354,3e96872b,3e96fe72,295,145250
1234,be589df1,3ec00000,bda3d70a,3e970a3d,3e975cd1,296,144958
1235,be56ffc1,3ec00000,bda1cac1,3e978d50,3e97b9e0,296,144666
1236,be556191,3ec00000,bda1cac1,3e978d50,3e98216c,297,144667
1237,be53c361,3ec00000,bda1cac1,3e981062,3e989614,298,144959
1238,be522a6f,3ec00000,bd9fbe77,3e989375,3e98f1d5,299,145542
1239,be5096bc,3ec00000,bd9db22d,3e991687,3e994c45,299,144083
1240,be4f0308,3ec00000,bd9db22d,3e991687,3e99b132,300,144667
1241,be4d7492,3ec00000,bd9ba5e3,3e99999a,3e9a0a53,301,156334
1242,be4be61d,3ec00000,bd9ba5e3,3e9a1cac,3e9a7b0b,302,144958
1243,be4a5ce6,3ec00000,bd99999a,3e9a9fbe,3e9ad2dd,302,144375
1244,be48d3ae,3ec00000,bd99999a,3e9a9fbe,3e9b352b,303,144958
1245,be474a77,3ec00000,bd99999a,3e9b22d1,3e9ba494,304,145250
1246,be45c67e,3ec00000,bd978d50,3e9ba5e3,3e9bfb16,305,144959
1247,be4447c3,3ec00000,bd958106,3e9c28f6,3e9c5048,305,144667
1248,be42c908,3ec00000,bd958106,3e9c28f6,3e9caff7,306,144375
1249,be414f8b,3ec00000,bd9374bc,3e9cac08,3e9d03da,307,144084
1250,be3fd60f,3ec00000,bd9374bc,3e9d2f1b,3e9d6f54,307,143791
1251,be3e61d0,3ec00000,bd916873,3e9d2f1b,3e9db4cc,308,144375
1252,be3ced91,3ec00000,bd916873,3e9db22d,3e9e1ef8,309,144958
1253,be3b7953,3ec00000,bd916873,3e9e353f,3e9e8923,310,144667
1254,be3a0a52,3ec00000,bd8f5c29,3e9eb852,3e9eda66,310,144083
1255,be38a090,3ec00000,bd8d4fdf,3e9eb852,3e9f1d3f,311,144375
1256,be3736ce,3ec00000,bd8d4fdf,3e9f3b64,3e9f84cb,312,145250
1257,be35cd0c,3ec00000,bd8d4fdf,3e9fbe77,3e9fec57,312,144375
1258,be346888,3ec00000,bd8b4396,3e9fbe77,3ea02de0,313,144666
1259,be330942,3ec00000,bd89374c,3ea04189,3ea07b35,313,145833
1260,be31a4be,3ec00000,bd8b4396,3ea04189,3ea0ebee,314,144958
1261,be304ab6,3ec00000,bd872b02,3ea0c49c,3ea1205c,315,143209
1262,be2eeb70,3ec00000,bd89374c,3ea147ae,3ea19ce0,316,144083
1263,be2d96a7,3ec00000,bd851eb8,3ea1cac1,3ea1cfff,316,145250
1264,be2c3c9f,3ec00000,bd872b02,3ea1cac1,3ea23e19,317,144375
1265,be2ae7d5,3ec00000,bd851eb8,3ea24dd3,3ea288cf,317,144084
1266,be29984a,3ec00000,bd83126f,3ea24dd3,3ea2c51a,318,145250
1267,be2848bf,3ec00000,bd83126f,3ea2d0e5,3ea32618,319,144667
1268,be26f933,3ec00000,bd83126f,3ea353f8,3ea38716,319,144667
1269,be25aee6,3ec00000,bd810625,3ea353f8,3ea3c211,320,145250
1270,be246499,3ec00000,bd810625,3ea3d70a,3ea421c0,321,145250
1271,be231f8a,3ec00000,bd7df3b6,3ea45a1d,3ea46887,321,145542
1272,be21da7b,3ec00000,bd7df3b6,3ea45a1d,3ea4b9cb,322,144667
1273,be20956c,3ec00000,bd7df3b6,3ea4dd2f,3ea5182b,322,143792
1274,be1f559b,3ec00000,bd79db23,3ea4dd2f,3ea55088,323,144375
1275,be1e1b09,3ec00000,bd75c28f,3ea56042,3ea594af,323,145542
1276,be1cdb38,3ec00000,bd79db23,3ea56042,3ea5fc3b,324,144958
1277,be1ba0a5,3ec00000,bd75c28f,3ea5e354,3ea64064,325,144375
1278,be1a6b51,3ec00000,bd71a9fc,3ea66666,3ea6833c,325,144084
1279,be1935fc,3ec00000,bd71a9fc,3ea66666,3ea6d092,326,144959
1280,be1800a8,3ec00000,bd71a9fc,3ea6e979,3ea72b02,327,144375
1281,be16d091,3ec00000,bd6d9168,3ea76c8b,3ea76c8b,327,144666
1282,be15a07b,3ec00000,bd6d9168,3ea76c8b,3ea7b891,328,143791
1283,be1475a3,3ec00000,bd6978d5,3ea7ef9e,3ea7f8ca,328,145250
1284,be13458d,3ec00000,bd6d9168,3ea7ef9e,3ea85c67,329,145542
1285,be121ff3,3ec00000,bd656042,3ea872b0,3ea883bb,329,145250
1286,be10f51b,3ec00000,bd6978d5,3ea872b0,3ea8e608,330,144375
1287,be0fcf81,3ec00000,bd656042,3ea8f5c3,3ea924f2,330,144667
1288,be0eaf25,3ec00000,bd6147ae,3ea8f5c3,3ea95571,331,145250
1289,be0d8ec9,3ec00000,bd6147ae,3ea978d5,3ea9aaa4,331,144959
1290,be0c6e6e,3ec00000,bd6147ae,3ea978d5,3ea9f2bb,332,145250
1291,be0b4e12,3ec00000,bd6147ae,3ea9fbe7,3eaa47ed,333,144666
1292,be0a32f4,3ec00000,bd5d2f1b,3eaa7efa,3eaa8439,333,144667
1293,be0917d7,3ec00000,bd5d2f1b,3eaa7efa,3eaacb00,334,144667
1294,be0801f7,3ec00000,bd591687,3eab020c,3eab05fb,334,145250
1295,be06ec18,3ec00000,bd591687,3eab020c,3eab4b72,335,144375
1296,be05db77,3ec00000,bd54fdf4,3eab851f,3eab8520,335,144666
1297,be04c597,3ec00000,bd591687,3eab851f,3eabe22f,336,144667
1298,be03b4f6,3ec00000,bd54fdf4,3eac0831,3eac1bdb,336,144083
1299,be02a993,3ec00000,bd50e560,3eac0831,3eac471c,336,144083
1300,be0198f2,3ec00000,bd54fdf4,3eac0831,3eaca2dc,337,144667
1301,be008d8f,3ec00000,bd50e560,3eac8b44,3eacdb38,338,145542
1302,bdff0ed4,3ec00000,bd4ccccd,3ead0e56,3ead1245,338,144667
1303,bdfd028a,3ec00000,bd4ccccd,3ead0e56,3ead53ce,339,145541
1304,bdfaf640,3ec00000,bd4ccccd,3ead9168,3eada272,339,144667
1305,bdf8e9f7,3ec00000,bd4ccccd,3ead9168,3eade3fc,340,144667
1306,bdf6e829,3ec00000,bd48b439,3eae147b,3eae19b9,340,145542
1307,bdf4e65c,3ec00000,bd48b439,3eae147b,3eae59f3,341,144959
1308,bdf2ef0b,3ec00000,bd449ba6,3eae978d,3eae8e60,341,144667
1309,bdf0f7ba,3ec00000,bd449ba6,3eae978d,3eaecd4a,341,144375
1310,bdeef5ed,3ec00000,bd48b439,3eae978d,3eaf251c,342,144083
1311,bded0918,3ec00000,bd408312,3eaf1aa0,3eaf40a3,342,145250
1312,bdeb11c7,3ec00000,bd449ba6,3eaf1aa0,3eaf9725,343,144375
1313,bde92f6f,3ec00000,bd3c6a7f,3eaf9db2,3eafb15c,343,143792
1314,bde7429a,3ec00000,bd408312,3eaf9db2,3eb0068d,344,144959
1315,bde56042,3ec00000,bd3c6a7f,3eb020c5,3eb0385d,344,145250
1316,bde37de9,3ec00000,bd3c6a7f,3eb020c5,3eb074a8,345,144666
1317,bde19b91,3ec00000,bd3c6a7f,3eb0a3d7,3eb0be0e,345,144958
1318,bddfb939,3ec00000,bd3c6a7f,3eb0a3d7,3eb0fa59,346,144375
1319,bddde15d,3ec00000,bd3851ec,3eb126e9,3eb12ad8,346,143500
1320,bddc13fd,3ec00000,bd343958,3eb126e9,3eb14cec,346,144959
1321,bdda3c21,3ec00000,bd3851ec,3eb126e9,3eb19f7f,347,145250
1322,bdd86ec1,3ec00000,bd343958,3eb1a9fc,3eb1ceaf,347,143792
1323,bdd6a162,3ec00000,bd343958,3eb1a9fc,3eb2085b,348,143791
1324,bdd4d402,3ec00000,bd343958,3eb22d0e,3eb24f22,348,144958
1325,bdd3111f,3ec00000,bd3020c5,3eb22d0e,3eb26fe7,349,143792
1326,bdd14e3c,3ec00000,bd3020c5,3eb2b021,3eb2b55f,349,144958
1327,bdcf8b59,3ec00000,bd3020c5,3eb2b021,3eb2edbb,349,144375
1328,bdcdd2f2,3ec00000,bd2c0831,3eb2b021,3eb30d31,350,144958
1329,bdcc1a8b,3ec00000,bd2c0831,3eb33333,3eb35159,350,144959
1330,bdca6224,3ec00000,bd2c0831,3eb33333,3eb38866,351,144083
1331,bdc8a9bd,3ec00000,bd2c0831,3eb3b646,3eb3cc8f,351,144375
1332,bdc6fbd2,3ec00000,bd27ef9e,3eb3b646,3eb3eab4,351,144083
1333,bdc54de8,3ec00000,bd27ef9e,3eb3b646,3eb42072,352,144084
1334,bdc39ffd,3ec00000,bd27ef9e,3eb43958,3eb4634a,352,144667
1335,bdc1fc8f,3ec00000,bd23d70a,3eb43958,3eb48020,353,143500
1336,bdc05921,3ec00000,bd23d70a,3eb4bc6a,3eb4c1a8,353,145833
1337,bdbeb5b3,3ec00000,bd23d70a,3eb4bc6a,3eb4f616,353,145833
1338,bdbd1245,3ec00000,bd23d70a,3eb4bc6a,3eb52a84,354,145250
1339,bdbb7953,3ec00000,bd1fbe77,3eb53f7d,3eb55326,354,145250
1340,bdb9d5e5,3ec00000,bd23d70a,3eb53f7d,3eb59f2c,355,144375
1341,bdb8476f,3ec00000,bd1ba5e3,3eb5c28f,3eb5aee6,355,144375
1342,bdb6ae7d,3ec00000,bd1fbe77,3eb5c28f,3eb5f99c,355,144375
1343,bdb52008,3ec00000,bd1ba5e3,3eb5c28f,3eb613d3,356,144084
1344,bdb39192,3ec00000,bd1ba5e3,3eb645a2,3eb652bd,356,143792
1345,bdb2031d,3ec00000,bd1ba5e3,3eb645a2,3eb6848c,356,144958
1346,bdb074a7,3ec00000,bd1ba5e3,3eb645a2,3eb6b65b,357,144083
1347,bdaef0ae,3ec00000,bd178d50,3eb6c8b4,3eb6dc5e,357,144667
1348,bdad6cb5,3ec00000,bd178d50,3eb6c8b4,3eb70cdd,358,144375
1349,bdabe8bc,3ec00000,bd178d50,3eb74bc7,3eb74a78,358,144375
1350,bdaa64c3,3ec00000,bd178d50,3eb74bc7,3eb77af7,358,144958
1351,bda8eb46,3ec00000,bd1374bc,3eb74bc7,3eb7928f,359,143792
1352,bda771c9,3ec00000,bd1374bc,3eb7ced9,3eb7ced9,359,144667
1353,bda5f84d,3ec00000,bd1374bc,3eb7ced9,3eb7fe09,359,144667
1354,bda47ed0,3ec00000,bd1374bc,3eb7ced9,3eb82d38,360,144667
1355,bda30fd0,3ec00000,bd0f5c29,3eb851ec,3eb8509c,360,144959
1356,bda1a0cf,3ec00000,bd0f5c29,3eb851ec,3eb87e7d,360,144375
1357,bda031cf,3ec00000,bd0f5c29,3eb851ec,3eb8ac5d,361,144375
1358,bd9ecd4b,3ec00000,bd0b4396,3eb8d4fe,3eb8ce70,361,144958
1359,bd9d5e4a,3ec00000,bd0f5c29,3eb8d4fe,3eb913e8,361,143500
1360,bd9bf9c6,3ec00000,bd0b4396,3eb8d4fe,3eb928e1,362,146125
1361,bd9a9542,3ec00000,bd0b4396,3eb95810,3eb9628c,362,144084
1362,bd9930be,3ec00000,bd0b4396,3eb95810,3eb98f1d,362,145250
1363,bd97d6b6,3ec00000,bd072b02,3eb95810,3eb9a2c6,363,144667
1364,bd967232,3ec00000,bd0b4396,3eb9db23,3eb9f40a,363,144958
1365,bd95182b,3ec00000,bd072b02,3eb9db23,3eba07b3,363,145250
1366,bd93be23,3ec00000,bd072b02,3eb9db23,3eba32f4,364,167709
1367,bd926e98,3ec00000,bd03126f,3eba5e35,3eba526a,364,177625
1368,bd911f0c,3ec00000,bd03126f,3eba5e35,3eba7c5b,364,169167
1369,bd8fc505,3ec00000,bd072b02,3eba5e35,3ebabf33,365,144958
1370,bd8e7579,3ec00000,bd03126f,3ebae148,3ebadea9,365,144959
1371,bd8d306a,3ec00000,bcfdf3b6,3ebae148,3ebaefb3,365,170625
